,URL,full_model_name,Parameters,MMLU_average,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
10k_v1_lora_qkvo_rank14_v3,https://huggingface.co/xxyyy123/10k_v1_lora_qkvo_rank14_v3,xxyyy123/10k_v1_lora_qkvo_rank14_v3,,0.5070887042096461,0.5298634812286689,0.6050587532364071,0.31,0.48148148148148145,0.5,0.49,0.5584905660377358,0.5486111111111112,0.37,0.39,0.29,0.45664739884393063,0.2647058823529412,0.64,0.46808510638297873,0.34210526315789475,0.46206896551724136,0.29365079365079366,0.2698412698412698,0.37,0.5451612903225806,0.3793103448275862,0.39,0.7333333333333333,0.6363636363636364,0.7253886010362695,0.4948717948717949,0.24074074074074073,0.5126050420168067,0.31125827814569534,0.7211009174311926,0.4166666666666667,0.696078431372549,0.7341772151898734,0.5515695067264574,0.6030534351145038,0.7024793388429752,0.6388888888888888,0.5398773006134969,0.3392857142857143,0.7281553398058253,0.7649572649572649,0.57,0.7037037037037037,0.5664739884393064,0.2547486033519553,0.5359477124183006,0.5819935691318328,0.5524691358024691,0.36879432624113473,0.3820078226857888,0.48161764705882354,0.4820261437908497,0.5818181818181818,0.6040816326530613,0.5373134328358209,0.69,0.42168674698795183,0.6783625730994152
20k_v1_lora_qkvo_rank14_v2,https://huggingface.co/xxyyy123/20k_v1_lora_qkvo_rank14_v2,xxyyy123/20k_v1_lora_qkvo_rank14_v2,,0.5065428252132725,0.5264505119453925,0.6025692093208525,0.28,0.48148148148148145,0.4605263157894737,0.45,0.5735849056603773,0.5555555555555556,0.39,0.39,0.33,0.44508670520231214,0.2647058823529412,0.64,0.46382978723404256,0.3508771929824561,0.46206896551724136,0.28835978835978837,0.30952380952380953,0.4,0.5161290322580645,0.37438423645320196,0.39,0.7212121212121212,0.6313131313131313,0.7202072538860104,0.4641025641025641,0.25555555555555554,0.49159663865546216,0.36423841059602646,0.708256880733945,0.38425925925925924,0.7058823529411765,0.7130801687763713,0.5695067264573991,0.5954198473282443,0.6528925619834711,0.6666666666666666,0.5766871165644172,0.375,0.6504854368932039,0.7393162393162394,0.58,0.7088122605363985,0.5635838150289018,0.26927374301675977,0.5228758169934641,0.5852090032154341,0.558641975308642,0.3829787234042553,0.3748370273794003,0.4889705882352941,0.4852941176470588,0.6,0.6081632653061224,0.5323383084577115,0.68,0.45180722891566266,0.6783625730994152
opt-1.3b-rlhf,https://huggingface.co/jzjiao/opt-1.3b-rlhf,jzjiao/opt-1.3b-rlhf,1.3,0.25394133898731636,0.2645051194539249,0.4102768372834097,0.24,0.2814814814814815,0.1513157894736842,0.21,0.26037735849056604,0.25,0.15,0.3,0.27,0.30057803468208094,0.3431372549019608,0.2,0.17872340425531916,0.2631578947368421,0.2689655172413793,0.23015873015873015,0.21428571428571427,0.25,0.24838709677419354,0.2955665024630542,0.3,0.24242424242424243,0.25757575757575757,0.32124352331606215,0.3282051282051282,0.27037037037037037,0.24369747899159663,0.2913907284768212,0.25871559633027524,0.3611111111111111,0.28431372549019607,0.2109704641350211,0.18834080717488788,0.183206106870229,0.32231404958677684,0.25,0.27607361963190186,0.16964285714285715,0.2524271844660194,0.24358974358974358,0.29,0.24904214559386972,0.2543352601156069,0.2324022346368715,0.24509803921568626,0.22508038585209003,0.25925925925925924,0.25886524822695034,0.23859191655801826,0.43014705882352944,0.25163398692810457,0.24545454545454545,0.2857142857142857,0.208955223880597,0.17,0.21686746987951808,0.25146198830409355
magpie-13b,https://huggingface.co/boomerchan/magpie-13b,boomerchan/magpie-13b,13.0,0.5814712698177006,0.5955631399317406,0.6403106950806612,0.33,0.48148148148148145,0.5723684210526315,0.57,0.6075471698113207,0.6319444444444444,0.44,0.48,0.38,0.5780346820809249,0.2647058823529412,0.71,0.46808510638297873,0.3157894736842105,0.496551724137931,0.3306878306878307,0.36507936507936506,0.36,0.6580645161290323,0.45320197044334976,0.57,0.6848484848484848,0.7474747474747475,0.8290155440414507,0.5358974358974359,0.32592592592592595,0.6134453781512605,0.33774834437086093,0.7743119266055046,0.4537037037037037,0.7843137254901961,0.7552742616033755,0.672645739910314,0.648854961832061,0.743801652892562,0.7962962962962963,0.6993865030674846,0.33035714285714285,0.7669902912621359,0.8034188034188035,0.64,0.7752234993614304,0.6560693641618497,0.4670391061452514,0.6437908496732027,0.6495176848874598,0.6604938271604939,0.44680851063829785,0.44132985658409385,0.625,0.5915032679738562,0.6181818181818182,0.6489795918367347,0.7810945273631841,0.86,0.4879518072289157,0.783625730994152
rugpt3large_based_on_gpt2,https://huggingface.co/ai-forever/rugpt3large_based_on_gpt2,ai-forever/rugpt3large_based_on_gpt2,,0.24897381107946007,0.197098976109215,0.2951603266281617,0.27,0.2518518518518518,0.17105263157894737,0.21,0.22641509433962265,0.2152777777777778,0.24,0.15,0.25,0.2254335260115607,0.22549019607843138,0.18,0.32340425531914896,0.23684210526315788,0.23448275862068965,0.2566137566137566,0.15079365079365079,0.29,0.29354838709677417,0.3103448275862069,0.21,0.21212121212121213,0.21717171717171718,0.27461139896373055,0.2153846153846154,0.28888888888888886,0.23109243697478993,0.1986754966887417,0.26972477064220185,0.4722222222222222,0.23039215686274508,0.25738396624472576,0.37668161434977576,0.22900763358778625,0.24793388429752067,0.19444444444444445,0.25153374233128833,0.24107142857142858,0.20388349514563106,0.19230769230769232,0.3,0.23627075351213284,0.22254335260115607,0.2424581005586592,0.22875816993464052,0.24758842443729903,0.2777777777777778,0.2553191489361702,0.23989569752281617,0.4522058823529412,0.2549019607843137,0.2636363636363636,0.2897959183673469,0.23880597014925373,0.27,0.23493975903614459,0.21052631578947367
leo-hessianai-7b,https://huggingface.co/LeoLM/leo-hessianai-7b,LeoLM/leo-hessianai-7b,7.0,0.4285387776654877,0.47525597269624575,0.5645289782911771,0.28,0.45185185185185184,0.4407894736842105,0.5,0.44150943396226416,0.4097222222222222,0.26,0.31,0.3,0.3872832369942196,0.24509803921568626,0.56,0.39574468085106385,0.2982456140350877,0.43448275862068964,0.291005291005291,0.2777777777777778,0.37,0.44193548387096776,0.2857142857142857,0.43,0.5575757575757576,0.4696969696969697,0.5906735751295337,0.40512820512820513,0.2814814814814815,0.3403361344537815,0.304635761589404,0.5724770642201835,0.25,0.5392156862745098,0.5611814345991561,0.4349775784753363,0.45038167938931295,0.5785123966942148,0.4537037037037037,0.4294478527607362,0.35714285714285715,0.5048543689320388,0.5726495726495726,0.53,0.5823754789272031,0.41329479768786126,0.23798882681564246,0.4542483660130719,0.5273311897106109,0.47530864197530864,0.34397163120567376,0.3161668839634941,0.4852941176470588,0.4215686274509804,0.4636363636363636,0.5061224489795918,0.5771144278606966,0.67,0.3313253012048193,0.6257309941520468
leo-hessianai-7b-chat-bilingual,https://huggingface.co/LeoLM/leo-hessianai-7b-chat-bilingual,LeoLM/leo-hessianai-7b-chat-bilingual,7.0,0.4468402993806056,0.4880546075085324,0.5675164309898426,0.31,0.4074074074074074,0.4934210526315789,0.39,0.47547169811320755,0.4027777777777778,0.34,0.36,0.35,0.3872832369942196,0.22549019607843138,0.59,0.37446808510638296,0.23684210526315788,0.38620689655172413,0.2857142857142857,0.31746031746031744,0.31,0.5483870967741935,0.3891625615763547,0.35,0.6,0.5606060606060606,0.6217616580310881,0.38461538461538464,0.24074074074074073,0.4117647058823529,0.32450331125827814,0.618348623853211,0.39814814814814814,0.5441176470588235,0.620253164556962,0.4304932735426009,0.5801526717557252,0.5950413223140496,0.5185185185185185,0.4601226993865031,0.30357142857142855,0.6116504854368932,0.5854700854700855,0.45,0.6104725415070242,0.4277456647398844,0.23798882681564246,0.49673202614379086,0.5627009646302251,0.5092592592592593,0.3404255319148936,0.3898305084745763,0.47794117647058826,0.4133986928104575,0.5272727272727272,0.45714285714285713,0.6169154228855721,0.57,0.4397590361445783,0.6023391812865497
leo-hessianai-7b-chat,https://huggingface.co/LeoLM/leo-hessianai-7b-chat,LeoLM/leo-hessianai-7b-chat,7.0,0.45577269400913134,0.47525597269624575,0.5787691694881498,0.31,0.45185185185185184,0.45394736842105265,0.51,0.49433962264150944,0.4444444444444444,0.37,0.43,0.34,0.4277456647398844,0.21568627450980393,0.55,0.3659574468085106,0.3157894736842105,0.4482758620689655,0.30158730158730157,0.24603174603174602,0.36,0.5451612903225806,0.3399014778325123,0.46,0.6060606060606061,0.51010101010101,0.6217616580310881,0.37948717948717947,0.2777777777777778,0.3739495798319328,0.2847682119205298,0.6,0.35648148148148145,0.5931372549019608,0.6329113924050633,0.5201793721973094,0.45038167938931295,0.5867768595041323,0.5092592592592593,0.49693251533742333,0.3482142857142857,0.6019417475728155,0.6495726495726496,0.5,0.6028097062579821,0.44508670520231214,0.24022346368715083,0.5065359477124183,0.5466237942122186,0.5154320987654321,0.36879432624113473,0.3650586701434159,0.5073529411764706,0.43790849673202614,0.4727272727272727,0.4448979591836735,0.5870646766169154,0.7,0.3674698795180723,0.5906432748538012
autotrain-llama-alpaca-peft-52508123785,https://huggingface.co/abhishek/autotrain-llama-alpaca-peft-52508123785,abhishek/autotrain-llama-alpaca-peft-52508123785,,0.37600577660608214,0.4931740614334471,0.583150766779526,0.32,0.4,0.4144736842105263,0.35,0.41132075471698115,0.3958333333333333,0.34,0.32,0.32,0.30057803468208094,0.22549019607843138,0.45,0.33617021276595743,0.2807017543859649,0.3586206896551724,0.23544973544973544,0.29365079365079366,0.33,0.4096774193548387,0.33497536945812806,0.36,0.3878787878787879,0.36363636363636365,0.5492227979274611,0.30512820512820515,0.22962962962962963,0.3025210084033613,0.31125827814569534,0.43302752293577984,0.4166666666666667,0.39705882352941174,0.4388185654008439,0.4977578475336323,0.4122137404580153,0.5206611570247934,0.39814814814814814,0.4294478527607362,0.25892857142857145,0.3786407766990291,0.44017094017094016,0.41,0.47126436781609193,0.3699421965317919,0.2435754189944134,0.4215686274509804,0.4212218649517685,0.404320987654321,0.3191489361702128,0.318122555410691,0.45955882352941174,0.369281045751634,0.38181818181818183,0.44081632653061226,0.43781094527363185,0.46,0.3373493975903614,0.5087719298245614
ARIA-70B-V2,https://huggingface.co/Faradaylab/ARIA-70B-V2,Faradaylab/ARIA-70B-V2,70.0,0.6348848193200483,0.5784982935153583,0.6558454491137223,0.36,0.5333333333333333,0.7039473684210527,0.67,0.6377358490566037,0.7361111111111112,0.46,0.57,0.31,0.5838150289017341,0.3235294117647059,0.67,0.6085106382978723,0.41228070175438597,0.5655172413793104,0.3915343915343915,0.3888888888888889,0.46,0.7645161290322581,0.5024630541871922,0.63,0.7696969696969697,0.7878787878787878,0.8963730569948186,0.6384615384615384,0.35185185185185186,0.6596638655462185,0.423841059602649,0.8513761467889909,0.49074074074074076,0.8627450980392157,0.8565400843881856,0.7399103139013453,0.7251908396946565,0.8264462809917356,0.8055555555555556,0.7484662576687117,0.5,0.7864077669902912,0.8547008547008547,0.67,0.8250319284802043,0.6965317919075145,0.33743016759776534,0.6830065359477124,0.707395498392283,0.7129629629629629,0.5035460992907801,0.485006518904824,0.5477941176470589,0.6781045751633987,0.6636363636363637,0.7551020408163265,0.8706467661691543,0.87,0.4879518072289157,0.8362573099415205
Aria-70B,https://huggingface.co/Faradaylab/Aria-70B,Faradaylab/Aria-70B,70.0,0.6387572188736373,0.6049488054607508,0.6690898227444733,0.35,0.5185185185185185,0.7302631578947368,0.65,0.6377358490566037,0.75,0.48,0.59,0.33,0.6069364161849711,0.3333333333333333,0.71,0.5829787234042553,0.41228070175438597,0.5793103448275863,0.41005291005291006,0.4126984126984127,0.44,0.7677419354838709,0.4630541871921182,0.65,0.793939393939394,0.803030303030303,0.8911917098445595,0.6410256410256411,0.3,0.6596638655462185,0.4304635761589404,0.8385321100917431,0.48148148148148145,0.8529411764705882,0.8438818565400844,0.726457399103139,0.7099236641221374,0.8016528925619835,0.8240740740740741,0.7607361963190185,0.48214285714285715,0.8058252427184466,0.8760683760683761,0.65,0.8275862068965517,0.7167630057803468,0.39329608938547483,0.6993464052287581,0.7041800643086816,0.7098765432098766,0.5070921985815603,0.4791395045632334,0.5772058823529411,0.6666666666666666,0.6909090909090909,0.7877551020408163,0.8706467661691543,0.87,0.5120481927710844,0.8187134502923976
Llama-2-7B-physics,https://huggingface.co/Harshvir/Llama-2-7B-physics,Harshvir/Llama-2-7B-physics,7.0,0.4883096550400438,0.49402730375426623,0.5880302728540131,0.29,0.42962962962962964,0.4934210526315789,0.53,0.5358490566037736,0.5069444444444444,0.31,0.4,0.32,0.3988439306358382,0.24509803921568626,0.59,0.40425531914893614,0.39473684210526316,0.47586206896551725,0.31746031746031744,0.21428571428571427,0.36,0.535483870967742,0.41379310344827586,0.48,0.6060606060606061,0.6212121212121212,0.7046632124352331,0.441025641025641,0.2777777777777778,0.42016806722689076,0.2847682119205298,0.689908256880734,0.3472222222222222,0.6666666666666666,0.6497890295358649,0.5829596412556054,0.5419847328244275,0.6611570247933884,0.5925925925925926,0.5398773006134969,0.38392857142857145,0.6796116504854369,0.7264957264957265,0.53,0.6845466155810983,0.5028901734104047,0.2245810055865922,0.5196078431372549,0.5594855305466238,0.5370370370370371,0.3723404255319149,0.3409387222946545,0.5036764705882353,0.4950980392156863,0.5272727272727272,0.5591836734693878,0.6218905472636815,0.68,0.41566265060240964,0.695906432748538
LaMini-Neo-1.3B-Mental-Health_lora,https://huggingface.co/Harshvir/LaMini-Neo-1.3B-Mental-Health_lora,Harshvir/LaMini-Neo-1.3B-Mental-Health_lora,1.3,0.2699755845913445,0.2098976109215017,0.25413264289982074,0.2,0.22962962962962963,0.3355263157894737,0.22,0.2981132075471698,0.2708333333333333,0.4,0.33,0.31,0.3179190751445087,0.37254901960784315,0.18,0.20851063829787234,0.23684210526315788,0.2413793103448276,0.2671957671957672,0.35714285714285715,0.18,0.3161290322580645,0.270935960591133,0.19,0.24848484848484848,0.3484848484848485,0.36787564766839376,0.3641025641025641,0.26296296296296295,0.3487394957983193,0.33112582781456956,0.3467889908256881,0.47685185185185186,0.2549019607843137,0.20253164556962025,0.13452914798206278,0.2824427480916031,0.14049586776859505,0.21296296296296297,0.22085889570552147,0.16071428571428573,0.3786407766990291,0.19658119658119658,0.24,0.20945083014048532,0.2138728323699422,0.27150837988826815,0.28104575163398693,0.24437299035369775,0.23765432098765432,0.2375886524822695,0.2438070404172099,0.4485294117647059,0.2238562091503268,0.22727272727272727,0.4,0.26865671641791045,0.26,0.1927710843373494,0.17543859649122806
Yousei-22B,https://huggingface.co/Envoid/Yousei-22B,Envoid/Yousei-22B,22.0,0.5230953994718017,0.5127986348122867,0.5825532762397929,0.32,0.4888888888888889,0.4934210526315789,0.5,0.5924528301886792,0.5416666666666666,0.34,0.42,0.33,0.47398843930635837,0.30392156862745096,0.6,0.42127659574468085,0.2894736842105263,0.4413793103448276,0.30952380952380953,0.31746031746031744,0.31,0.6451612903225806,0.3891625615763547,0.47,0.6545454545454545,0.6464646464646465,0.7202072538860104,0.47435897435897434,0.2740740740740741,0.5336134453781513,0.2781456953642384,0.7009174311926606,0.3472222222222222,0.7058823529411765,0.7088607594936709,0.6143497757847534,0.5572519083969466,0.6859504132231405,0.6851851851851852,0.6380368098159509,0.45535714285714285,0.5728155339805825,0.7991452991452992,0.61,0.7203065134099617,0.5809248554913294,0.37206703910614525,0.5588235294117647,0.6077170418006431,0.6358024691358025,0.3617021276595745,0.4074315514993481,0.4852941176470588,0.5016339869281046,0.6363636363636364,0.6612244897959184,0.6368159203980099,0.79,0.4457831325301205,0.7543859649122807
Libra-19B,https://huggingface.co/Envoid/Libra-19B,Envoid/Libra-19B,19.0,0.5556872825116143,0.5665529010238908,0.6181039633539136,0.4,0.5333333333333333,0.5460526315789473,0.56,0.5962264150943396,0.5763888888888888,0.39,0.46,0.29,0.5260115606936416,0.28431372549019607,0.71,0.43829787234042555,0.30701754385964913,0.496551724137931,0.31746031746031744,0.3412698412698413,0.33,0.667741935483871,0.3842364532019704,0.55,0.6848484848484848,0.6919191919191919,0.7927461139896373,0.5153846153846153,0.31851851851851853,0.5378151260504201,0.32450331125827814,0.7229357798165138,0.4398148148148148,0.7745098039215687,0.7215189873417721,0.6771300448430493,0.648854961832061,0.7355371900826446,0.7592592592592593,0.656441717791411,0.3125,0.6796116504854369,0.8076923076923077,0.55,0.7471264367816092,0.630057803468208,0.40558659217877097,0.6045751633986928,0.6302250803858521,0.6141975308641975,0.40425531914893614,0.4211212516297262,0.5551470588235294,0.5702614379084967,0.6181818181818182,0.6244897959183674,0.7263681592039801,0.83,0.4759036144578313,0.7602339181286549
Llama2-7b-openorca-mc-v2-dpo,https://huggingface.co/beaugogh/Llama2-7b-openorca-mc-v2-dpo,beaugogh/Llama2-7b-openorca-mc-v2-dpo,7.0,0.47199332013332973,0.5017064846416383,0.6238797052380004,0.29,0.43703703703703706,0.48026315789473684,0.49,0.5547169811320755,0.4513888888888889,0.34,0.32,0.29,0.4277456647398844,0.2647058823529412,0.55,0.4425531914893617,0.22807017543859648,0.4689655172413793,0.3306878306878307,0.3333333333333333,0.38,0.5129032258064516,0.3793103448275862,0.38,0.5878787878787879,0.5303030303030303,0.6787564766839378,0.44871794871794873,0.28888888888888886,0.42436974789915966,0.2980132450331126,0.6403669724770642,0.28703703703703703,0.6519607843137255,0.7046413502109705,0.5650224215246636,0.5648854961832062,0.5950413223140496,0.5092592592592593,0.5030674846625767,0.42857142857142855,0.5825242718446602,0.717948717948718,0.52,0.6704980842911877,0.49710982658959535,0.23910614525139665,0.45751633986928103,0.5498392282958199,0.5246913580246914,0.39361702127659576,0.3709256844850065,0.4632352941176471,0.47058823529411764,0.5818181818181818,0.4816326530612245,0.6318407960199005,0.67,0.3614457831325301,0.6608187134502924
Llama2-7b-openorca-mc-v1,https://huggingface.co/beaugogh/Llama2-7b-openorca-mc-v1,beaugogh/Llama2-7b-openorca-mc-v1,7.0,0.48444071188008514,0.507679180887372,0.6186018721370244,0.32,0.5037037037037037,0.4473684210526316,0.52,0.5509433962264151,0.4930555555555556,0.39,0.34,0.33,0.4624277456647399,0.2549019607843137,0.61,0.4085106382978723,0.3157894736842105,0.43448275862068964,0.328042328042328,0.2698412698412698,0.39,0.5161290322580645,0.3842364532019704,0.34,0.6606060606060606,0.5505050505050505,0.694300518134715,0.4282051282051282,0.2777777777777778,0.42857142857142855,0.3576158940397351,0.6770642201834862,0.3888888888888889,0.6568627450980392,0.7215189873417721,0.57847533632287,0.5343511450381679,0.628099173553719,0.5092592592592593,0.49693251533742333,0.3482142857142857,0.5631067961165048,0.7307692307692307,0.57,0.665389527458493,0.5057803468208093,0.25139664804469275,0.47058823529411764,0.5562700964630225,0.5277777777777778,0.4148936170212766,0.38852672750977835,0.5110294117647058,0.4493464052287582,0.6090909090909091,0.49795918367346936,0.6268656716417911,0.64,0.39759036144578314,0.6900584795321637
pythia-1.4b-deduped-sharegpt,https://huggingface.co/beaugogh/pythia-1.4b-deduped-sharegpt,beaugogh/pythia-1.4b-deduped-sharegpt,1.4,0.23996055427043217,0.29948805460750855,0.4133638717386975,0.24,0.18518518518518517,0.14473684210526316,0.31,0.2830188679245283,0.2361111111111111,0.18,0.28,0.19,0.23121387283236994,0.20588235294117646,0.3,0.2680851063829787,0.20175438596491227,0.2206896551724138,0.22486772486772486,0.25396825396825395,0.19,0.23225806451612904,0.16748768472906403,0.18,0.2,0.1717171717171717,0.22279792746113988,0.24102564102564103,0.2962962962962963,0.23949579831932774,0.25165562913907286,0.21284403669724772,0.4212962962962963,0.24019607843137256,0.2489451476793249,0.27802690582959644,0.22900763358778625,0.256198347107438,0.25,0.2147239263803681,0.32142857142857145,0.18446601941747573,0.24358974358974358,0.33,0.2413793103448276,0.27167630057803466,0.23798882681564246,0.24509803921568626,0.2090032154340836,0.25925925925925924,0.20921985815602837,0.24511082138200782,0.1875,0.2647058823529412,0.20909090909090908,0.2530612244897959,0.24378109452736318,0.24,0.30120481927710846,0.2807017543859649
